Elapsed Time (s),m=15,m=16,m=17,m=18,m=20,m=22,m=28,m=32,m=40,m=44
08:46:46.54,2.95e-10,1.03e-12,5.94e-14,5.37e-14,9.72e-11,3.79e-13,7.24e-14,9.46e-14,2.24e-13,4.36e-14
08:46:54.04,2.93e-10,1.03e-12,6.21e-14,5.76e-14,9.76e-11,4.18e-13,7.24e-14,1.02e-13,2.2e-13,3.09e-14
08:47:01.54,2.95e-10,1.03e-12,5.24e-14,5.88e-14,9.75e-11,4.18e-13,5.83e-14,8.53e-14,2.3e-13,4.35e-14
08:47:09.04,2.95e-10,1.04e-12,5.37e-14,6.44e-14,9.75e-11,3.78e-13,5.31e-14,8.44e-14,2.39e-13,6.48e-14
08:47:16.54,2.94e-10,1.01e-12,5.56e-14,5.02e-14,9.71e-11,3.97e-13,5.75e-14,1.05e-13,2.06e-13,5.27e-14
08:47:24.04,2.95e-10,1.02e-12,4.75e-14,5.02e-14,9.76e-11,4.14e-13,4.97e-14,9.19e-14,2.35e-13,5.22e-14
08:47:31.54,2.95e-10,1.05e-12,4.75e-14,5.73e-14,9.76e-11,4e-13,5.92e-14,9.91e-14,2.12e-13,4.08e-14
08:47:39.04,2.94e-10,1.05e-12,4.74e-14,6.22e-14,9.74e-11,4.12e-13,7.34e-14,9.1e-14,2.51e-13,3.4e-14
08:47:46.54,2.94e-10,1.06e-12,5.45e-14,5.66e-14,9.74e-11,3.97e-13,9.34e-14,9.72e-14,2.33e-13,4.07e-14
08:47:54.04,2.95e-10,1.05e-12,5.44e-14,4.45e-14,9.75e-11,3.97e-13,5.88e-14,1.06e-13,2.26e-13,2.99e-14
08:48:01.54,2.96e-10,1.04e-12,7.74e-14,4.45e-14,9.73e-11,4.41e-13,7.61e-14,6.78e-14,2.31e-13,3.88e-14
08:48:09.04,2.95e-10,1.03e-12,6.18e-14,4.8e-14,9.75e-11,4e-13,6.27e-14,1.14e-13,2.54e-13,3.66e-14
08:48:16.54,2.95e-10,1.03e-12,5.15e-14,5.1e-14,9.75e-11,4.28e-13,8.31e-14,7.13e-14,2.47e-13,4.74e-14
08:48:24.04,2.95e-10,1.01e-12,6e-14,4.97e-14,9.71e-11,4.39e-13,5.92e-14,9.87e-14,2.33e-13,3.55e-14
08:48:31.54,2.95e-10,1.02e-12,6.05e-14,4.81e-14,9.75e-11,4.35e-13,5.45e-14,7.61e-14,2.1e-13,3.14e-14
08:48:39.04,2.95e-10,1.04e-12,5.43e-14,4.29e-14,9.76e-11,4.3e-13,5.61e-14,8.55e-14,2.29e-13,3.14e-14
08:48:46.54,2.96e-10,1.05e-12,6.34e-14,4.67e-14,9.73e-11,4.18e-13,5.13e-14,7.55e-14,2.29e-13,3.93e-14
08:48:54.04,2.95e-10,1.04e-12,4.55e-14,5.24e-14,9.72e-11,4.36e-13,6.34e-14,7.55e-14,2.24e-13,3.71e-14
08:49:01.54,2.94e-10,1.05e-12,4.83e-14,4.64e-14,9.76e-11,4.24e-13,6.34e-14,1.08e-13,2.22e-13,3.76e-14
08:49:09.04,2.95e-10,1.07e-12,6.31e-14,5.08e-14,9.74e-11,4.24e-13,5.03e-14,7.83e-14,2.11e-13,2.92e-14
08:49:16.54,2.95e-10,1.05e-12,5.03e-14,5.08e-14,9.74e-11,4.19e-13,6.76e-14,8.76e-14,2.08e-13,4.05e-14
08:49:24.04,2.94e-10,1.1e-12,6.52e-14,5.12e-14,9.74e-11,3.83e-13,4.87e-14,9.93e-14,2.16e-13,3.39e-14
08:49:31.54,2.95e-10,1.06e-12,5.14e-14,5.12e-14,9.75e-11,4.37e-13,5.68e-14,9.89e-14,2.16e-13,3.69e-14
08:49:39.04,2.95e-10,1.1e-12,5.14e-14,4.68e-14,9.7e-11,4.17e-13,6.28e-14,8.62e-14,2.27e-13,3.61e-14
08:49:46.54,2.94e-10,1.1e-12,5.45e-14,4.71e-14,9.73e-11,4.28e-13,7.01e-14,9.29e-14,2.32e-13,4.08e-14
08:49:54.04,2.94e-10,1.14e-12,5.73e-14,5.97e-14,9.75e-11,4.07e-13,6.17e-14,9.45e-14,2.57e-13,3.25e-14
08:50:01.54,2.94e-10,1.15e-12,5.5e-14,4.91e-14,9.73e-11,3.9e-13,5.55e-14,1e-13,2.47e-13,4.31e-14
08:50:09.04,2.95e-10,1.18e-12,4.96e-14,5.79e-14,9.71e-11,4.28e-13,5.97e-14,1.01e-13,2.9e-13,4.08e-14
08:50:16.54,2.93e-10,1.16e-12,5.78e-14,6.87e-14,9.74e-11,3.8e-13,7.84e-14,7.91e-14,2.91e-13,3.84e-14
08:50:24.04,2.95e-10,1.21e-12,5.33e-14,4.98e-14,9.74e-11,4.23e-13,4.71e-14,9.95e-14,2.81e-13,2.45e-14
08:50:31.54,2.96e-10,1.16e-12,5.08e-14,6.71e-14,9.74e-11,4.24e-13,6.34e-14,1.29e-13,3.05e-13,3.67e-14
08:50:39.04,2.94e-10,1.18e-12,5.93e-14,6.29e-14,9.75e-11,3.9e-13,4.68e-14,1.04e-13,2.67e-13,4.18e-14
08:50:46.54,2.95e-10,1.16e-12,6.74e-14,6.42e-14,9.74e-11,4.22e-13,7.45e-14,1.14e-13,2.89e-13,4.18e-14
08:50:54.04,2.95e-10,1.18e-12,4.38e-14,4.81e-14,9.73e-11,4.09e-13,5.76e-14,1.35e-13,2.89e-13,4.65e-14
08:51:01.54,2.95e-10,1.15e-12,7.08e-14,4.98e-14,9.73e-11,3.92e-13,7.29e-14,1.35e-13,2.97e-13,3e-14
08:51:09.04,2.95e-10,1.18e-12,4.87e-14,5.86e-14,9.72e-11,4.66e-13,7.29e-14,1.2e-13,3.21e-13,2.92e-14
08:51:16.54,2.96e-10,1.22e-12,5.87e-14,5.21e-14,9.7e-11,4.66e-13,6.88e-14,1.04e-13,3.26e-13,4e-14
08:51:24.04,2.95e-10,1.22e-12,5.59e-14,6.35e-14,9.7e-11,4.13e-13,7.16e-14,1.12e-13,3.13e-13,3.45e-14
08:51:31.54,2.95e-10,1.22e-12,5.87e-14,4.62e-14,9.71e-11,4.29e-13,6.11e-14,1.06e-13,3.27e-13,4.98e-14
08:51:39.04,2.96e-10,1.18e-12,4.33e-14,4.62e-14,9.71e-11,3.82e-13,6.56e-14,1.07e-13,3.2e-13,4.13e-14
08:51:46.54,2.96e-10,1.22e-12,4.33e-14,5.42e-14,9.71e-11,4.19e-13,5.76e-14,1.21e-13,3.37e-13,4.5e-14
08:51:54.06,2.96e-10,1.22e-12,6.91e-14,4.68e-14,9.73e-11,3.94e-13,6.45e-14,1.09e-13,3.43e-13,3.34e-14
08:52:01.54,2.96e-10,1.22e-12,5.11e-14,5.07e-14,9.72e-11,4.17e-13,8.24e-14,1.07e-13,3.31e-13,3.39e-14
08:52:09.04,2.96e-10,1.21e-12,6.85e-14,5.11e-14,9.69e-11,4.15e-13,7.55e-14,1.1e-13,3.27e-13,4.44e-14
08:52:16.54,2.96e-10,1.22e-12,6.03e-14,5.58e-14,9.7e-11,4.14e-13,6.61e-14,1.4e-13,3.3e-13,3.92e-14
08:52:24.04,2.95e-10,1.25e-12,6.66e-14,4.8e-14,9.71e-11,4.3e-13,6.78e-14,1.2e-13,3.4e-13,4.02e-14
08:52:31.54,2.95e-10,1.24e-12,6.06e-14,4.5e-14,9.68e-11,4.03e-13,7.52e-14,1.16e-13,3.33e-13,3.08e-14
08:52:39.04,2.96e-10,1.23e-12,4.98e-14,5.26e-14,9.71e-11,4.12e-13,4.45e-14,1.24e-13,3.24e-13,3.85e-14
08:52:46.54,2.94e-10,1.22e-12,5.49e-14,4.43e-14,9.7e-11,4.1e-13,6.92e-14,1.17e-13,3.59e-13,4.24e-14
08:52:54.04,2.95e-10,1.26e-12,5.39e-14,6.25e-14,9.69e-11,4.11e-13,5.75e-14,1.13e-13,3.49e-13,4.24e-14
08:53:01.54,2.96e-10,1.22e-12,4.65e-14,3.5e-14,9.7e-11,4.04e-13,6.9e-14,1.06e-13,3.49e-13,3.71e-14
08:53:09.04,2.94e-10,1.27e-12,5.06e-14,4.95e-14,9.72e-11,4.05e-13,8.61e-14,1.06e-13,3.21e-13,4.38e-14
08:53:16.54,2.95e-10,1.21e-12,4.87e-14,5.57e-14,9.69e-11,3.78e-13,8.61e-14,1.13e-13,3.32e-13,2.78e-14
08:53:24.04,2.96e-10,1.21e-12,6.55e-14,3.77e-14,9.7e-11,3.78e-13,6.77e-14,1.22e-13,3.06e-13,3.99e-14
08:53:31.54,2.94e-10,1.23e-12,4.52e-14,5.53e-14,9.7e-11,3.94e-13,7.69e-14,1.1e-13,3.25e-13,3.1e-14
08:53:39.04,2.95e-10,1.28e-12,5.66e-14,4.39e-14,9.72e-11,3.96e-13,8.23e-14,1.21e-13,3.26e-13,4.1e-14
08:53:46.54,2.96e-10,1.26e-12,4.84e-14,4.39e-14,9.71e-11,4.15e-13,6.76e-14,1.03e-13,3.12e-13,3.22e-14
08:53:54.04,2.94e-10,1.25e-12,4.84e-14,5.02e-14,9.69e-11,4e-13,7.7e-14,1.16e-13,3.65e-13,3.34e-14
08:54:01.54,2.95e-10,1.25e-12,6.9e-14,3.91e-14,9.68e-11,4.17e-13,8.81e-14,1.33e-13,3.57e-13,3.59e-14
08:54:09.04,2.95e-10,1.25e-12,4.82e-14,4.46e-14,9.7e-11,3.83e-13,5.86e-14,1.15e-13,3.65e-13,4.29e-14
08:54:16.54,2.96e-10,1.25e-12,5.54e-14,5.33e-14,9.69e-11,4.13e-13,6.3e-14,1.21e-13,3.26e-13,3.83e-14
08:54:24.04,2.95e-10,1.24e-12,5.87e-14,4.94e-14,9.7e-11,4.09e-13,6.38e-14,1.16e-13,3.47e-13,4.37e-14
08:54:31.54,2.95e-10,1.26e-12,5.19e-14,5.13e-14,9.7e-11,4.12e-13,6.67e-14,1.26e-13,3.41e-13,4.74e-14
08:54:39.04,2.96e-10,1.28e-12,5.96e-14,6.39e-14,9.68e-11,4.1e-13,5.86e-14,1.29e-13,3.44e-13,4.02e-14
08:54:46.54,2.95e-10,1.24e-12,6.55e-14,6.24e-14,9.69e-11,3.96e-13,6.82e-14,1.22e-13,3.36e-13,3.61e-14
08:54:54.04,2.95e-10,1.29e-12,5.65e-14,4.92e-14,9.7e-11,4.29e-13,6.51e-14,1.23e-13,3.51e-13,6.44e-14
08:55:01.54,2.96e-10,1.27e-12,4.9e-14,4.85e-14,9.69e-11,4.06e-13,4.53e-14,1.22e-13,3.54e-13,6.44e-14
08:55:09.04,2.95e-10,1.25e-12,5.69e-14,6.3e-14,9.69e-11,4.27e-13,6.21e-14,1.12e-13,3.54e-13,5.12e-14
08:55:16.54,2.95e-10,1.29e-12,6.39e-14,5.83e-14,9.69e-11,3.91e-13,6.14e-14,1.12e-13,3.45e-13,4.12e-14
08:55:24.04,2.95e-10,1.29e-12,5.81e-14,4.32e-14,9.68e-11,4.09e-13,6.14e-14,1.1e-13,3.03e-13,4.66e-14
08:55:31.54,2.96e-10,1.24e-12,4.66e-14,5.68e-14,9.69e-11,4.09e-13,5.41e-14,1.15e-13,3.45e-13,4.1e-14
08:55:39.04,2.95e-10,1.28e-12,5.55e-14,4.66e-14,9.69e-11,4.14e-13,8.6e-14,1.19e-13,3.22e-13,5.12e-14
08:55:46.54,2.95e-10,1.29e-12,5.33e-14,4.55e-14,9.69e-11,3.99e-13,6.85e-14,1.07e-13,3.47e-13,4.33e-14
08:55:54.04,2.95e-10,1.25e-12,6.45e-14,4.55e-14,9.69e-11,3.98e-13,6.42e-14,1.2e-13,3.54e-13,4.59e-14
08:56:01.54,2.95e-10,1.29e-12,6.45e-14,5.93e-14,9.71e-11,4.32e-13,8.45e-14,1.08e-13,3.46e-13,2.91e-14
08:56:09.04,2.95e-10,1.29e-12,4.53e-14,4.66e-14,9.68e-11,4.61e-13,6.55e-14,1.2e-13,3.24e-13,5.24e-14
08:56:16.54,2.95e-10,1.29e-12,5.76e-14,5.13e-14,9.7e-11,4.06e-13,5.3e-14,1.11e-13,3.16e-13,4.92e-14
08:56:24.04,2.96e-10,1.31e-12,5.97e-14,5.61e-14,9.7e-11,4.03e-13,5.3e-14,1.37e-13,3.22e-13,4.72e-14
08:56:31.54,2.94e-10,1.26e-12,4.87e-14,5.63e-14,9.7e-11,3.85e-13,6.86e-14,1.31e-13,3.63e-13,4.62e-14
08:56:39.06,2.96e-10,1.3e-12,4.56e-14,5.8e-14,9.69e-11,4.04e-13,5.04e-14,1.35e-13,3.3e-13,4.1e-14
08:56:46.54,2.96e-10,1.29e-12,6.6e-14,4.44e-14,9.68e-11,4.26e-13,7.28e-14,1.18e-13,3.16e-13,5.35e-14
08:56:54.04,2.94e-10,1.28e-12,4.99e-14,4.88e-14,9.7e-11,3.93e-13,6.88e-14,9.72e-14,3.21e-13,4.05e-14
08:57:01.56,2.95e-10,1.26e-12,5.48e-14,5.32e-14,9.68e-11,4.28e-13,5.92e-14,1.14e-13,3.28e-13,3.99e-14
08:57:09.07,2.96e-10,1.31e-12,5.29e-14,5.97e-14,9.69e-11,3.74e-13,8.7e-14,1.29e-13,3.27e-13,3.99e-14
08:57:16.59,2.94e-10,1.32e-12,4.91e-14,4.59e-14,9.7e-11,4.08e-13,7.32e-14,1.11e-13,3.27e-13,5.55e-14
08:57:24.09,2.96e-10,1.33e-12,5.39e-14,5.5e-14,9.68e-11,4.09e-13,5.05e-14,1.11e-13,3.69e-13,3.18e-14
08:57:31.59,2.96e-10,1.31e-12,4.72e-14,6.19e-14,9.69e-11,4.06e-13,5.05e-14,1.16e-13,3.22e-13,4.44e-14
08:57:39.09,2.95e-10,1.32e-12,6.15e-14,4.91e-14,9.71e-11,4.06e-13,4.39e-14,1.21e-13,3.31e-13,3.79e-14
08:57:46.60,2.95e-10,1.31e-12,4.96e-14,6.13e-14,9.69e-11,4.04e-13,6.37e-14,1.07e-13,3.37e-13,2.92e-14
08:57:54.10,2.96e-10,1.3e-12,4.66e-14,5.59e-14,9.69e-11,4.14e-13,7.12e-14,1.2e-13,3.23e-13,2.9e-14
08:58:01.60,2.95e-10,1.31e-12,6.18e-14,5.59e-14,9.69e-11,4.32e-13,7.08e-14,1.23e-13,3.15e-13,4.43e-14
08:58:09.10,2.95e-10,1.29e-12,6.18e-14,5.63e-14,9.69e-11,4.36e-13,5.47e-14,1.13e-13,3.2e-13,3.34e-14
08:58:16.60,2.96e-10,1.29e-12,6.37e-14,4.93e-14,9.69e-11,4.07e-13,4.55e-14,1.31e-13,2.97e-13,4.3e-14
08:58:24.12,2.96e-10,1.32e-12,5.82e-14,5.71e-14,9.69e-11,4.17e-13,6.96e-14,1.14e-13,3.3e-13,5.65e-14
08:58:31.64,2.96e-10,1.3e-12,6.28e-14,4.55e-14,9.7e-11,4.23e-13,6.18e-14,1.15e-13,3.22e-13,4.13e-14
08:58:39.14,2.95e-10,1.32e-12,4.97e-14,4.86e-14,9.7e-11,4.19e-13,6.2e-14,1.13e-13,3.11e-13,4.6e-14
08:58:46.64,2.96e-10,1.3e-12,4.91e-14,5.16e-14,9.69e-11,4.3e-13,5.76e-14,1.16e-13,2.97e-13,3.57e-14
08:58:54.14,2.95e-10,1.26e-12,4.65e-14,5.19e-14,9.68e-11,4.16e-13,6.19e-14,1.26e-13,3.28e-13,3.91e-14
08:59:01.64,2.94e-10,1.13e-12,5.45e-14,5.75e-14,9.68e-11,4.15e-13,6.34e-14,9.89e-14,3.29e-13,3.28e-14
08:59:09.14,2.96e-10,1.11e-12,4.79e-14,4.87e-14,9.68e-11,4.16e-13,5.27e-14,9.61e-14,2.95e-13,5.01e-14
08:59:16.64,2.96e-10,1.1e-12,3.87e-14,4.37e-14,9.69e-11,4.23e-13,7.14e-14,1.3e-13,3.41e-13,5.01e-14
08:59:24.14,2.95e-10,1.11e-12,4.26e-14,5.24e-14,9.68e-11,4.61e-13,5.25e-14,9.56e-14,3.41e-13,6.89e-14
08:59:31.64,2.96e-10,1.07e-12,5e-14,5.24e-14,9.68e-11,4.17e-13,5.34e-14,9.56e-14,2.87e-13,3.54e-14
08:59:39.14,2.96e-10,1.06e-12,5.49e-14,4.17e-14,9.68e-11,4.14e-13,5.34e-14,1e-13,3.11e-13,4.38e-14
08:59:46.64,2.95e-10,1.08e-12,6.59e-14,5.7e-14,9.69e-11,4.07e-13,6.13e-14,1.1e-13,3.11e-13,3.6e-14
08:59:54.15,2.95e-10,1.07e-12,5.26e-14,5.03e-14,9.69e-11,4.07e-13,5.25e-14,1.1e-13,2.59e-13,5.43e-14
09:00:01.67,2.96e-10,1.08e-12,5.91e-14,6.82e-14,9.69e-11,4.11e-13,6.81e-14,1.28e-13,2.9e-13,3.34e-14
09:00:09.17,2.94e-10,1.04e-12,4.71e-14,6.82e-14,9.69e-11,4.38e-13,5.78e-14,9.14e-14,2.67e-13,3.34e-14
09:00:16.67,2.95e-10,1.07e-12,4.71e-14,6.35e-14,9.71e-11,3.93e-13,7.04e-14,1.01e-13,2.63e-13,3.45e-14
09:00:24.17,2.96e-10,1.07e-12,5.47e-14,4.25e-14,9.7e-11,4.63e-13,6.6e-14,8.59e-14,2.38e-13,4.8e-14
09:00:31.67,2.96e-10,1.06e-12,5.5e-14,5.15e-14,9.68e-11,4.12e-13,4.36e-14,9.07e-14,2.48e-13,3.6e-14
09:00:39.17,2.94e-10,1.08e-12,5.23e-14,4.83e-14,9.71e-11,4.19e-13,7.48e-14,9.44e-14,2.77e-13,3.19e-14
09:00:46.67,2.95e-10,1.05e-12,3.55e-14,5.16e-14,9.71e-11,4.19e-13,6.03e-14,9.63e-14,2.32e-13,5.31e-14
09:00:54.17,2.96e-10,1.04e-12,5.18e-14,4.51e-14,9.69e-11,3.97e-13,6.58e-14,1.02e-13,2.49e-13,4.2e-14
09:01:01.67,2.95e-10,1.09e-12,4.2e-14,4.78e-14,9.7e-11,4.13e-13,6.58e-14,1.06e-13,2.68e-13,3.58e-14
09:01:09.17,2.95e-10,1.07e-12,8.13e-14,5.39e-14,9.71e-11,4.08e-13,5.34e-14,8.7e-14,2.59e-13,3.76e-14
09:01:16.67,2.96e-10,1.05e-12,5.29e-14,5.79e-14,9.7e-11,4.09e-13,6.48e-14,9.34e-14,2.42e-13,3.97e-14
09:01:24.17,2.96e-10,1.08e-12,4.28e-14,5.51e-14,9.71e-11,4.3e-13,5.5e-14,1.08e-13,2.45e-13,3.97e-14
09:01:31.67,2.95e-10,1.04e-12,6.03e-14,5.48e-14,9.72e-11,3.91e-13,7.14e-14,1.19e-13,2.45e-13,4.03e-14
09:01:39.17,2.96e-10,1.06e-12,4.54e-14,4.55e-14,9.71e-11,4.45e-13,8.3e-14,1.19e-13,2.4e-13,3.92e-14
09:01:46.67,2.95e-10,1.03e-12,5.08e-14,5.15e-14,9.73e-11,4.04e-13,5.63e-14,9e-14,2.53e-13,4.78e-14
09:01:54.17,2.94e-10,1.07e-12,5.65e-14,5.64e-14,9.75e-11,4.14e-13,5.63e-14,1.03e-13,2.45e-13,4.45e-14
09:02:01.67,2.95e-10,1.02e-12,5.18e-14,4.65e-14,9.71e-11,4.14e-13,5.9e-14,8.45e-14,2.3e-13,3.22e-14
09:02:09.17,2.95e-10,1.03e-12,6.53e-14,5.76e-14,9.71e-11,3.79e-13,6.55e-14,1.08e-13,2.85e-13,4.95e-14
09:02:16.67,2.94e-10,1.03e-12,5.15e-14,5.76e-14,9.72e-11,3.97e-13,5.76e-14,8.2e-14,2.65e-13,4.3e-14
09:02:24.17,2.95e-10,1.03e-12,5.15e-14,5.66e-14,9.73e-11,4.27e-13,6.73e-14,9.08e-14,2.28e-13,3.55e-14
09:02:31.67,2.96e-10,1.03e-12,5.35e-14,4.45e-14,9.71e-11,4.15e-13,6.59e-14,1.02e-13,2.52e-13,4.03e-14
09:02:39.17,2.96e-10,1.06e-12,4.62e-14,4.47e-14,9.72e-11,3.99e-13,6.42e-14,9.05e-14,2.55e-13,4.39e-14
09:02:46.67,2.95e-10,1.03e-12,5.95e-14,5.02e-14,9.72e-11,4.34e-13,7.63e-14,7.89e-14,2.2e-13,4.21e-14
09:02:54.17,2.95e-10,1.06e-12,5.29e-14,6.19e-14,9.75e-11,4.03e-13,8.34e-14,8.71e-14,2.25e-13,4.14e-14
09:03:01.67,2.96e-10,1.02e-12,6.14e-14,6.49e-14,9.71e-11,4.22e-13,4.96e-14,8.81e-14,2.12e-13,3.86e-14
09:03:09.17,2.94e-10,1.06e-12,5.36e-14,4.36e-14,9.71e-11,3.87e-13,5.51e-14,8.9e-14,2.4e-13,4.49e-14
09:03:16.67,2.95e-10,1.03e-12,6.9e-14,6e-14,9.75e-11,3.98e-13,6.87e-14,1.22e-13,2.28e-13,4.55e-14
09:03:24.17,2.96e-10,1.03e-12,6.96e-14,6.64e-14,9.71e-11,4.04e-13,6.43e-14,7.52e-14,2.21e-13,3.3e-14
09:03:31.67,2.95e-10,1.05e-12,5.24e-14,4.42e-14,9.71e-11,3.91e-13,5.35e-14,9.18e-14,2.43e-13,3.3e-14
09:03:39.17,2.95e-10,1.05e-12,6.35e-14,6.24e-14,9.74e-11,4.09e-13,6.28e-14,8.49e-14,2.43e-13,3.36e-14
09:03:46.67,2.96e-10,1.05e-12,4.73e-14,5.52e-14,9.69e-11,4.02e-13,6.67e-14,8.49e-14,2.44e-13,3.7e-14
09:03:54.17,2.95e-10,1.03e-12,5.11e-14,4.69e-14,9.71e-11,4.47e-13,6.24e-14,9.58e-14,2.19e-13,2.62e-14
09:04:01.67,2.95e-10,1.05e-12,4.74e-14,4.96e-14,9.74e-11,4.04e-13,6.24e-14,8.89e-14,2.36e-13,2.88e-14
09:04:09.17,2.96e-10,1.06e-12,5.35e-14,5.22e-14,9.73e-11,4.04e-13,5.51e-14,1.09e-13,2.31e-13,5.91e-14
09:04:16.67,2.96e-10,1.07e-12,6.98e-14,4.65e-14,9.73e-11,3.85e-13,8.13e-14,8.5e-14,2.25e-13,3.27e-14
09:04:24.17,2.95e-10,1.02e-12,6.42e-14,4.65e-14,9.73e-11,4.09e-13,6.67e-14,8.76e-14,2.54e-13,3.29e-14
09:04:31.67,2.96e-10,1.03e-12,6.42e-14,5.45e-14,9.76e-11,3.78e-13,6.61e-14,9.5e-14,2.43e-13,4.48e-14
09:04:39.17,2.95e-10,1.03e-12,5.63e-14,5.73e-14,9.74e-11,4.03e-13,8.28e-14,9.33e-14,2.24e-13,3.52e-14
09:04:46.67,2.95e-10,1.03e-12,5.61e-14,6.12e-14,9.74e-11,4.16e-13,6.04e-14,1.01e-13,2.11e-13,4.16e-14
09:04:54.17,2.95e-10,1.03e-12,5.21e-14,6.82e-14,9.74e-11,4.35e-13,6.17e-14,1.11e-13,2.16e-13,5.55e-14
09:05:01.67,2.95e-10,1.06e-12,3.98e-14,5.55e-14,9.75e-11,4.59e-13,5.04e-14,9.21e-14,2.49e-13,4.55e-14
09:05:09.17,2.96e-10,1.06e-12,4.77e-14,4.92e-14,9.72e-11,3.74e-13,8.57e-14,8.86e-14,2.24e-13,4.15e-14
09:05:16.67,2.94e-10,1.02e-12,5.94e-14,5.39e-14,9.73e-11,4.01e-13,5.93e-14,1.03e-13,2.33e-13,3.77e-14
09:05:24.17,2.96e-10,1.04e-12,5.33e-14,6.52e-14,9.75e-11,3.85e-13,6.27e-14,1.05e-13,2.42e-13,3.9e-14
09:05:31.68,2.96e-10,1.03e-12,5.52e-14,5.08e-14,9.72e-11,3.92e-13,6.03e-14,8.43e-14,2.39e-13,3.08e-14
09:05:39.17,2.94e-10,1.03e-12,7.14e-14,6.81e-14,9.73e-11,4.31e-13,9e-14,9e-14,2.26e-13,3.08e-14
09:05:46.67,2.95e-10,1.02e-12,4.97e-14,5.8e-14,9.73e-11,4.24e-13,7.85e-14,8.01e-14,2.26e-13,3.66e-14
09:05:54.17,2.96e-10,1.03e-12,5.08e-14,4.51e-14,9.71e-11,4.26e-13,4.73e-14,8.01e-14,2.27e-13,3.67e-14
09:06:01.67,2.93e-10,1.02e-12,5.09e-14,5.33e-14,9.75e-11,4.22e-13,6.08e-14,1.1e-13,2.15e-13,3.99e-14
09:06:09.17,2.95e-10,1.03e-12,4.8e-14,4.44e-14,9.74e-11,4e-13,6.08e-14,1.03e-13,2.39e-13,3.85e-14
09:06:16.67,2.95e-10,1.03e-12,4.7e-14,5.32e-14,9.72e-11,4e-13,5.57e-14,8.86e-14,2.15e-13,3.34e-14
09:06:24.18,2.94e-10,1.05e-12,4.92e-14,4.34e-14,9.72e-11,4.12e-13,5.25e-14,1.02e-13,2.32e-13,3.57e-14
09:06:31.67,2.95e-10,1.01e-12,5.5e-14,4.34e-14,9.76e-11,4.07e-13,6.57e-14,8.85e-14,2.44e-13,2.94e-14
09:06:39.17,2.96e-10,1.07e-12,5.5e-14,7.29e-14,9.75e-11,4.04e-13,5.73e-14,1.18e-13,2.28e-13,4.42e-14
09:06:46.67,2.95e-10,1.07e-12,5.04e-14,5.36e-14,9.75e-11,4.23e-13,8.41e-14,7.34e-14,1.97e-13,3.89e-14
09:06:54.17,2.95e-10,1.04e-12,5.99e-14,5.5e-14,9.72e-11,4.3e-13,5.4e-14,1.04e-13,2.21e-13,4.12e-14
09:07:01.67,2.95e-10,1.03e-12,5.52e-14,4.35e-14,9.74e-11,3.9e-13,6.88e-14,9.3e-14,2.44e-13,3.19e-14
09:07:09.17,2.96e-10,1.01e-12,4.45e-14,4.97e-14,9.74e-11,4.39e-13,6.5e-14,6.98e-14,2.46e-13,3.63e-14
09:07:16.67,2.95e-10,1.04e-12,4.55e-14,4.73e-14,9.74e-11,4e-13,6.25e-14,9.24e-14,2.2e-13,4.61e-14
09:07:24.17,2.94e-10,1.03e-12,4.05e-14,4.96e-14,9.74e-11,4.1e-13,5.43e-14,1.23e-13,2.43e-13,3.87e-14
09:07:31.67,2.95e-10,1.04e-12,4.47e-14,4.91e-14,9.73e-11,4.15e-13,7.64e-14,8.67e-14,2.36e-13,4.71e-14
09:07:39.17,2.95e-10,1.03e-12,5.52e-14,5.13e-14,9.73e-11,4.18e-13,5.58e-14,8.55e-14,2.22e-13,3.08e-14
09:07:46.67,2.95e-10,1.04e-12,5.89e-14,5.11e-14,9.76e-11,3.88e-13,5.94e-14,8.47e-14,2.49e-13,3.08e-14
09:07:54.18,2.96e-10,1.07e-12,5.43e-14,4.23e-14,9.76e-11,4.22e-13,4.91e-14,7.51e-14,2.49e-13,3.32e-14
09:08:01.70,2.96e-10,1.04e-12,6.65e-14,6.87e-14,9.73e-11,3.99e-13,5.29e-14,7.44e-14,2.13e-13,3.88e-14
09:08:09.21,2.94e-10,1.04e-12,6.03e-14,4.92e-14,9.75e-11,4.32e-13,5.39e-14,7.44e-14,2.37e-13,4.31e-14
09:08:16.71,2.95e-10,1.02e-12,5.84e-14,4.57e-14,9.73e-11,4.35e-13,5.39e-14,8.95e-14,2.2e-13,2.92e-14
09:08:24.21,2.96e-10,1.03e-12,6.19e-14,6.28e-14,9.73e-11,4.35e-13,6.41e-14,7.7e-14,2.34e-13,3.37e-14
09:08:31.73,2.94e-10,1.04e-12,4.42e-14,6.22e-14,9.73e-11,4.09e-13,6.8e-14,9.31e-14,2.1e-13,3.13e-14
09:08:39.23,2.95e-10,1.04e-12,5.16e-14,6.22e-14,9.76e-11,4.06e-13,6.29e-14,8.19e-14,2.15e-13,4.71e-14
09:08:46.73,2.96e-10,1.05e-12,5.16e-14,4.89e-14,9.73e-11,4.2e-13,5.48e-14,9.09e-14,2.24e-13,5.66e-14
09:08:54.23,2.94e-10,1.05e-12,7.13e-14,4.86e-14,9.73e-11,4.24e-13,4.81e-14,1.01e-13,2.15e-13,3.03e-14
09:09:01.75,2.94e-10,1.05e-12,6.3e-14,4.82e-14,9.73e-11,4.06e-13,6.98e-14,8.48e-14,2.1e-13,4.13e-14
